lat,long,elev
408648684,-778305107,3330
408648685,-778305107,3330
408648685,-778305108,3330
408648685,-778305108,3330
408648684,-778305108,3329
408648684,-778305107,3329
408648684,-778305108,3329
408648684,-778305109,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648684,-778305100,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
408648683,-778305098,3329
