lat,long,elev,
404419635,-797609593,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419636,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609592,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419635,-797609593,3265,
404419651,-797609523,3264,
404419652,-797609509,3264,
404419657,-797609497,3264,
404419662,-797609489,3264,
404419666,-797609473,3264,
404419669,-797609458,3264,
404419674,-797609445,3264,
404419677,-797609428,3264,
404419686,-797609417,3264,
404419691,-797609399,3264,
404419704,-797609390,3264,
404419710,-797609373,3264,
404419719,-797609353,3265,
404419724,-797609329,3265,
404419739,-797609313,3266,
404419740,-797609296,3266,
404419754,-797609271,3265,
404419762,-797609251,3265,
404419784,-797609236,3265,
404419798,-797609214,3265,
404419793,-797609220,3268,
404419806,-797609193,3268,
404419817,-797609171,3268,
404419826,-797609149,3268,
404419836,-797609128,3268,
404419844,-797609102,3267,
404419853,-797609079,3267,
404419867,-797609054,3267,
404419876,-797609031,3268,
404419887,-797609007,3268,
404419888,-797608964,3269,
404419906,-797608947,3269,
404419919,-797608921,3269,
404419933,-797608897,3269,
404419947,-797608870,3269,
404419959,-797608848,3269,
404419978,-797608829,3269,
404419988,-797608799,3270,
404420003,-797608775,3270,
404420023,-797608754,3269,
404420044,-797608722,3269,
404420060,-797608698,3270,
404420079,-797608677,3270,
404420096,-797608649,3270,
404420111,-797608624,3270,
404420130,-797608599,3269,
404420145,-797608575,3269,
404420167,-797608553,3269,
404420183,-797608529,3270,
404420202,-797608497,3270,
404420203,-797608442,3272,
404420218,-797608415,3272,
404420235,-797608389,3271,
404420235,-797608389,3271,
404420254,-797608362,3271,
404420277,-797608339,3271,
404420296,-797608319,3272,
404420319,-797608294,3271,
404420339,-797608265,3271,
404420358,-797608234,3272,
404420380,-797608210,3271,
404420389,-797608176,3273,
404420408,-797608151,3273,
404420433,-797608127,3273,
404420458,-797608100,3272,
404420481,-797608065,3273,
404420502,-797608042,3273,
404420524,-797608006,3273,
404420549,-797607979,3273,
404420577,-797607953,3272,
404420599,-797607923,3272,
404420607,-797607914,3273,
404420633,-797607882,3272,
404420658,-797607857,3272,
404420681,-797607822,3273,
404420705,-797607784,3273,
404420732,-797607752,3272,
404420761,-797607719,3272,
404420788,-797607691,3272,
404420817,-797607662,3271,
404420849,-797607626,3271,
404420869,-797607587,3271,
404420894,-797607547,3272,
404420920,-797607510,3272,
404420952,-797607476,3271,
404420981,-797607440,3271,
404421008,-797607405,3272,
404421043,-797607375,3271,
404421077,-797607342,3271,
404421105,-797607309,3271,
404421133,-797607270,3271,
404421163,-797607244,3271,
404421201,-797607208,3269,
404421226,-797607165,3270,
404421256,-797607122,3270,
404421286,-797607084,3270,
404421316,-797607053,3269,
404421349,-797607019,3269,
404421381,-797606977,3268,
404421405,-797606932,3269,
404421428,-797606886,3269,
404421448,-797606835,3270,
404421473,-797606788,3270,
404421503,-797606752,3270,
404421529,-797606706,3270,
404421553,-797606662,3270,
404421628,-797606530,3268,
404421652,-797606485,3269,
404421679,-797606449,3267,
404421697,-797606413,3269,
404421716,-797606363,3270,
404421740,-797606317,3269,
404421761,-797606266,3269,
404421820,-797606130,3269,
404421841,-797606082,3268,
404421853,-797606033,3268,
404421992,-797605582,3263,
404422005,-797605485,3263,
404422051,-797605182,3259,
404421942,-797604326,3253,
404421655,-797603847,3252,
404421343,-797603664,3256,
404420909,-797603748,3260,
404420909,-797603748,3260,
404420805,-797603797,3261,
404420777,-797603818,3257,
404420729,-797603853,3257,
404420565,-797603949,3258,
404420514,-797603985,3258,
404420399,-797604058,3258,
404419732,-797604575,3260,
404419363,-797604900,3256,
404419003,-797605259,3253,
404418759,-797605530,3255,
404418520,-797605820,3258,
404418414,-797605956,3257,
404418357,-797606039,3257,
404418306,-797606117,3257,
404418250,-797606208,3260,
404418199,-797606290,3261,
404418044,-797606548,3262,
404417994,-797606649,3263,
404417945,-797606733,3264,
404417854,-797606924,3265,
404417760,-797607127,3264,
404417718,-797607231,3264,
404417546,-797607646,3265,
404417497,-797607742,3271,
404417453,-797607855,3269,
404417414,-797607974,3269,
404417377,-797608088,3270,
404417335,-797608197,3270,
404417303,-797608316,3271,
404417265,-797608437,3271,
404417237,-797608556,3272,
404417087,-797609320,3275,
404417046,-797609576,3277,
404417022,-797609705,3278,
404417007,-797609832,3278,
404416986,-797609970,3280,
404416970,-797610098,3280,
404416959,-797610232,3280,
404416944,-797610360,3282,
404416938,-797610502,3283,
404416930,-797610764,3284,
404416924,-797610897,3284,
404416929,-797611034,3285,
404416932,-797611170,3286,
404416934,-797611308,3287,
404416938,-797611443,3288,
404416945,-797611581,3288,
404416955,-797611735,3287,
404416969,-797611869,3287,
404416987,-797612008,3288,
404417002,-797612145,3289,
404417022,-797612279,3289,
404417039,-797612420,3290,
404417064,-797612555,3291,
404417087,-797612692,3291,
404417113,-797612827,3292,
404417141,-797612971,3292,
404417172,-797613117,3293,
404417211,-797613259,3293,
404417241,-797613392,3293,
404417279,-797613531,3294,
404417314,-797613667,3294,
404417354,-797613794,3295,
404417394,-797613931,3295,
404417445,-797614066,3296,
404417488,-797614201,3297,
404417540,-797614326,3298,
404417579,-797614450,3297,
404417640,-797614581,3298,
404417694,-797614716,3299,
404417745,-797614843,3300,
404417800,-797614977,3300,
404417860,-797615097,3301,
404417917,-797615232,3302,
404417973,-797615368,3302,
404418030,-797615489,3303,
404418090,-797615622,3303,
404418135,-797615744,3303,
404418193,-797615875,3304,
404418264,-797616005,3305,
404418321,-797616137,3306,
404418388,-797616271,3307,
404418449,-797616400,3307,
404418512,-797616533,3307,
404418574,-797616665,3308,
404418639,-797616798,3309,
404418703,-797616931,3309,
404418747,-797617055,3307,
404418814,-797617190,3307,
404418880,-797617325,3308,
404418944,-797617459,3308,
404419010,-797617597,3308,
404419074,-797617732,3309,
404419138,-797617868,3309,
404419138,-797617868,3309,
404419270,-797618140,3310,
404419270,-797618140,3310,
404419340,-797618275,3311,
404419422,-797618417,3311,
404419492,-797618551,3311,
404419628,-797618833,3312,
404419628,-797618833,3312,
404419695,-797618971,3312,
404419837,-797619249,3312,
404419908,-797619393,3312,
404419977,-797619531,3312,
404420050,-797619678,3313,
404420265,-797620100,3311,
404420411,-797620390,3311,
404420484,-797620529,3311,
404420791,-797621125,3312,
404420945,-797621429,3312,
404421183,-797621863,3311,
404421264,-797622014,3311,
404411532,-797613851,3299,
404411385,-797613658,3300,
404411238,-797613464,3301,
404411092,-797613273,3301,
404410947,-797613079,3301,
404410802,-797612887,3302,
404410657,-797612694,3302,
404410513,-797612507,3303,
404410369,-797612316,3303,
404410225,-797612127,3304,
404410080,-797611938,3304,
404409793,-797611563,3305,
404409650,-797611373,3306,
404409509,-797611189,3306,
404409509,-797611189,3306,
